Mapping parameters for Gadus morhua (Atlantic cod)

"Cite AquaMaps itself as: Kaschner, K., K. Kesner-Reyes, C. Garilao, J. Rius-Barile, T. Rees, and R. Froese. 2016. AquaMaps: Predicted range maps for aquatic species. World wide web electronic publication, www.aquamaps.org, Version 08/2016. "

Map type: Team reviewed,
Map Option: In FAO and Bounding Box
FAOAreas:  18 |  21 |  27 |  31 |  41 ,
Bounding Box (NSWE): ,83,35,-76,86

Pelagic: False,
Layer used to generate probabilities: Surface,

Species Envelope (HSPEN):
 ,Used,Min,Pref Min (10th),Pref Max (90th),Max
Depth (m),1,0,65,200,600
Temperature (°C),1,-0.9,2.54,12.29,16.08
Salinity (psu),1,6.2,29.5,34.8,39.3
Primary Production,1,328,546,1800,2935
Sea Ice Concentration,1,-0.9512169377449899,0,0.17,0.74
Distance to Land (km),0,0,8,263,967
 

Map data (HSPEC) for predicted occurrences (n = 4587): 
Genus,Species,Center Lat,Center Long,C-Square Code,Overall Probability,Depth,Temperature,Salinity,Primary Production,Sea Ice Concentration.,Distance to Land
Gadus,morhua,67.25,-24.25,7602:374:1,0.31,0.67,0.46802325581395,1,1,1,1
Gadus,morhua,65.25,-27.75,7602:457:2,0.37,0.4875,1,1,0.76146788990826,1,1
Gadus,morhua,65.75,-27.75,7602:457:4,0.22,0.22,1,1,1,1,1
Gadus,morhua,65.75,-28.25,7602:458:3,0.29,0.335,1,1,0.87614678899083,1,1
Gadus,morhua,66.75,-27.25,7602:467:3,0.24,0.575,0.92732558139535,1,0.47247706422018,0.94736842105263,1
Gadus,morhua,66.75,-27.75,7602:467:4,0.37,0.72,0.92732558139535,1,0.6697247706422,0.82456140350877,1
Gadus,morhua,66.75,-28.25,7602:468:3,0.32,0.74,0.75581395348837,1,0.75229357798165,0.75438596491228,1
Gadus,morhua,66.75,-28.75,7602:468:4,0.34,0.755,0.75581395348837,1,0.8394495412844,0.70175438596491,1
Gadus,morhua,66.25,-29.75,7602:469:2,0.37,0.7925,0.66860465116279,1,0.69266055045872,1,1
Gadus,morhua,66.75,-29.75,7602:469:4,0.23,0.8175,0.66860465116279,1,0.56422018348624,0.75438596491228,1
Gadus,morhua,64.75,-34.25,7603:144:3,0.26,0.2575,1,1,1,1,1
Gadus,morhua,63.75,-36.25,7603:236:3,0.37,0.705,1,1,0.51834862385321,1,1
Gadus,morhua,63.25,-38.75,7603:238:2,0.26,0.26,1,1,0.99082568807339,1,1
Gadus,morhua,64.75,-37.75,7603:247:4,0.28,0.855,1,1,0.3256880733945,1,1
Gadus,morhua,64.25,-39.75,7603:249:2,0.22,1,0.87209302325581,1,0.38532110091743,0.64912280701754,1
Gadus,morhua,64.75,-39.75,7603:249:4,0.24,1,0.87209302325581,1,0.47247706422018,0.57894736842105,1
Gadus,morhua,65.25,-30.25,7603:350:1,0.29,0.48,1,1,0.59633027522936,1,1
Gadus,morhua,65.25,-30.75,7603:350:2,0.27,0.415,1,1,0.65137614678899,1,1
Gadus,morhua,65.75,-30.75,7603:350:4,0.27,0.555,1,1,0.4954128440367,1,1
Gadus,morhua,65.25,-31.25,7603:351:1,0.22,0.41,1,1,0.53211009174312,1,1
Gadus,morhua,65.75,-31.25,7603:351:3,0.38,0.74,1,1,0.51834862385321,1,1
Gadus,morhua,65.25,-34.75,7603:354:2,0.33,0.9125,0.87790697674419,1,0.41284403669725,1,1
Gadus,morhua,65.75,-34.25,7603:354:3,0.31,1,0.87790697674419,1,0.55504587155963,0.63157894736842,1
Gadus,morhua,65.75,-34.75,7603:354:4,0.27,0.9025,0.87790697674419,1,0.70642201834862,0.47368421052632,1
Gadus,morhua,66.25,-30.25,7603:360:1,0.20,0.695,0.61046511627907,1,0.47706422018349,0.98245614035088,1
Gadus,morhua,66.25,-33.75,7603:363:2,0.20,1,0.43023255813953,1,0.95871559633028,0.47368421052632,1
Gadus,morhua,65.25,-35.25,7603:455:1,0.30,0.985,0.80232558139535,1,0.38532110091743,0.98245614035088,1
Gadus,morhua,65.25,-35.75,7603:455:2,0.29,1,0.80232558139535,1,0.44495412844037,0.82456140350877,1
Gadus,morhua,65.25,-36.25,7603:456:1,0.23,1,0.7296511627907,1,0.45871559633028,0.70175438596491,1
Gadus,morhua,65.75,-37.25,7603:457:3,0.26,1,0.6656976744186,1,0.61926605504587,0.63157894736842,1
Gadus,morhua,65.75,-38.25,7603:458:3,0.24,1,0.61627906976744,1,0.62844036697248,0.6140350877193,1
Gadus,morhua,65.75,-38.75,7603:458:4,0.21,0.84615384615385,0.61627906976744,1,0.64678899082569,0.63157894736842,1
Gadus,morhua,65.25,-39.75,7603:459:2,0.24,1,0.59302325581395,1,0.64220183486239,0.63157894736842,1
Gadus,morhua,66.25,-35.25,7603:465:1,0.23,1,0.51162790697674,1,0.76605504587156,0.57894736842105,1
Gadus,morhua,66.25,-35.75,7603:465:2,0.20,1,0.51162790697674,1,0.63761467889908,0.6140350877193,1
Gadus,morhua,66.25,-37.25,7603:467:1,0.25,1,0.59011627906977,1,0.69724770642202,0.59649122807018,1
Gadus,morhua,66.25,-37.75,7603:467:2,0.23,1,0.59011627906977,1,0.68348623853211,0.57894736842105,1
Gadus,morhua,60.75,-41.75,7604:101:4,0.38,1,1,1,0.38073394495413,1,1
Gadus,morhua,60.25,-43.25,7604:103:1,0.20,0.52307692307692,1,1,0.38532110091743,1,1
Gadus,morhua,61.25,-41.75,7604:111:2,0.28,1,1,1,0.27981651376147,1,1
Gadus,morhua,61.75,-41.75,7604:111:4,0.30,1,1,1,0.3302752293578,0.89473684210526,1
Gadus,morhua,61.25,-42.75,7604:112:2,0.29,0.53846153846154,1,1,0.55963302752294,0.94736842105263,1
Gadus,morhua,61.75,-42.25,7604:112:3,0.22,1,1,1,0.22935779816514,0.94736842105263,1
Gadus,morhua,62.25,-40.75,7604:120:2,0.38,1,1,1,0.37614678899083,1,1
Gadus,morhua,62.75,-40.75,7604:120:4,0.32,1,1,1,0.37614678899083,0.85964912280702,1
Gadus,morhua,62.25,-41.75,7604:121:2,0.29,1,1,1,0.35321100917431,0.80701754385965,1
Gadus,morhua,62.75,-41.75,7604:121:4,0.30,1,1,1,0.40366972477064,0.75438596491228,1
Gadus,morhua,62.25,-42.75,7604:122:2,0.36,1,1,1,0.42660550458716,0.84210526315789,1
Gadus,morhua,62.75,-42.25,7604:122:3,0.28,1,1,1,0.54128440366972,0.52631578947368,1
Gadus,morhua,63.25,-40.75,7604:130:2,0.31,1,1,1,0.34403669724771,0.89473684210526,1
Gadus,morhua,63.75,-40.25,7604:130:3,0.27,1,1,1,0.31192660550459,0.85964912280702,1
Gadus,morhua,64.25,-40.25,7604:140:1,0.30,1,0.84593023255814,1,0.47247706422018,0.75438596491228,1
Gadus,morhua,64.75,-40.25,7604:140:3,0.22,1,0.84593023255814,1,0.41743119266055,0.63157894736842,1
Gadus,morhua,64.25,-41.25,7604:141:1,0.35,0.52307692307692,0.89825581395349,1,1,0.73684210526316,1
Gadus,morhua,61.25,-48.25,7604:218:1,0.37,0.44615384615385,0.83139534883721,1,1,1,1
Gadus,morhua,62.25,-49.75,7604:229:2,0.25,0.4,0.625,1,1,1,1
Gadus,morhua,64.25,-49.75,7604:249:2,0.27,0.55384615384615,0.4796511627907,1,1,1,1
Gadus,morhua,62.75,-50.75,7605:120:4,0.39,1,0.59593023255814,1,0.65596330275229,1,1
Gadus,morhua,63.25,-50.75,7605:130:2,0.38,1,0.47674418604651,1,0.78899082568807,1,1
Gadus,morhua,63.75,-51.25,7605:131:3,0.22,0.52307692307692,0.50872093023256,1,0.82110091743119,1,1
Gadus,morhua,64.75,-50.75,7605:140:4,0.38,0.81538461538462,0.46802325581395,1,1,1,1
Gadus,morhua,64.75,-51.25,7605:141:3,0.21,0.44615384615385,0.46511627906977,1,1,1,1
Gadus,morhua,64.75,-53.75,7605:143:4,0.39,1,0.55523255813953,1,0.69724770642202,1,1
Gadus,morhua,64.75,-54.75,7605:144:4,0.28,1,0.56104651162791,1,0.4954128440367,1,1
Gadus,morhua,64.75,-55.25,7605:245:3,0.29,0.79,0.51744186046512,1,0.69724770642202,1,1
Gadus,morhua,65.75,-51.75,7605:351:4,0.24,0.52307692307692,0.46511627906977,1,1,1,1
Gadus,morhua,65.25,-52.25,7605:352:1,0.29,0.58461538461538,0.49127906976744,1,1,1,1
Gadus,morhua,65.25,-54.25,7605:354:1,0.23,1,0.49127906976744,1,0.46788990825688,1,1
Gadus,morhua,65.75,-54.75,7605:354:4,0.37,1,0.49127906976744,1,0.74770642201835,1,1
Gadus,morhua,66.25,-51.75,7605:361:2,0.39,1,0.39244186046512,1,1,1,1
Gadus,morhua,66.75,-51.75,7605:361:4,0.25,0.66153846153846,0.39244186046512,1,1,0.94736842105263,1
Gadus,morhua,66.75,-52.25,7605:362:3,0.32,0.86153846153846,0.47093023255814,1,0.79357798165138,1,1
Gadus,morhua,66.75,-52.75,7605:362:4,0.33,0.70769230769231,0.47093023255814,1,1,1,1
Gadus,morhua,67.75,-53.75,7605:373:4,0.36,1,0.47093023255814,1,0.89908256880734,0.85964912280702,1
Gadus,morhua,67.75,-54.25,7605:374:3,0.34,1,0.45639534883721,1,1,0.75438596491228,1
Gadus,morhua,67.75,-54.75,7605:374:4,0.33,0.8,0.45639534883721,1,1,0.89473684210526,1
Gadus,morhua,68.75,-52.75,7605:382:4,0.26,1,0.34593023255814,1,0.91743119266055,0.80701754385965,1
Gadus,morhua,68.25,-53.75,7605:383:2,0.36,1,0.43023255813953,1,0.96330275229358,0.85964912280702,1
Gadus,morhua,68.75,-53.25,7605:383:3,0.37,1,0.43023255813953,1,1,0.85964912280702,1
Gadus,morhua,68.75,-53.75,7605:383:4,0.35,1,0.43023255813953,1,0.95871559633028,0.85964912280702,1
Gadus,morhua,68.25,-54.25,7605:384:1,0.26,1,0.43895348837209,1,0.67889908256881,0.85964912280702,1
Gadus,morhua,68.25,-54.75,7605:384:2,0.26,1,0.43895348837209,1,0.70183486238532,0.85964912280702,1
Gadus,morhua,68.75,-54.25,7605:384:3,0.39,1,0.43895348837209,1,1,0.89473684210526,1
Gadus,morhua,68.75,-54.75,7605:384:4,0.38,1,0.43895348837209,1,1,0.85964912280702,1
Gadus,morhua,69.25,-52.25,7605:392:1,0.23,1,0.33139534883721,1,0.85779816513761,0.80701754385965,1
Gadus,morhua,69.25,-52.75,7605:392:2,0.27,1,0.33139534883721,1,1,0.80701754385965,1
Gadus,morhua,69.75,-52.25,7605:392:3,0.22,1,0.33139534883721,1,1,0.64912280701754,1
Gadus,morhua,69.75,-52.75,7605:392:4,0.23,1,0.33139534883721,1,0.98165137614679,0.70175438596491,1
Gadus,morhua,69.25,-53.25,7605:393:1,0.35,1,0.40988372093023,1,1,0.85964912280702,1
Gadus,morhua,69.25,-53.75,7605:393:2,0.34,1,0.40988372093023,1,1,0.82456140350877,1
Gadus,morhua,69.25,-54.25,7605:394:1,0.33,1,0.42151162790698,1,1,0.7719298245614,1
Gadus,morhua,69.25,-54.75,7605:394:2,0.30,1,0.42151162790698,1,0.88073394495413,0.80701754385965,1
Gadus,morhua,69.75,-54.25,7605:394:3,0.22,1,0.42151162790698,1,0.74770642201835,0.70175438596491,1
Gadus,morhua,69.75,-54.75,7605:394:4,0.20,1,0.42151162790698,1,0.6605504587156,0.70175438596491,1
Gadus,morhua,65.25,-55.25,7605:455:1,0.33,1,0.43023255813953,1,0.77522935779817,1,1
Gadus,morhua,65.75,-55.25,7605:455:3,0.29,1,0.43023255813953,1,0.6743119266055,1,1
Gadus,morhua,65.75,-55.75,7605:455:4,0.29,1,0.43023255813953,1,0.6651376146789,1,1
Gadus,morhua,66.25,-55.25,7605:465:1,0.33,1,0.39244186046512,1,0.8302752293578,1,1
Gadus,morhua,66.25,-55.75,7605:465:2,0.28,1,0.39244186046512,1,0.71100917431193,1,1
Gadus,morhua,66.75,-55.25,7605:465:3,0.38,1,0.39244186046512,1,1,0.96491228070175,1
Gadus,morhua,66.75,-55.75,7605:465:4,0.31,1,0.39244186046512,1,0.85779816513761,0.91228070175439,1
Gadus,morhua,67.25,-55.25,7605:475:1,0.31,1,0.38372093023256,1,0.88073394495413,0.91228070175439,1
Gadus,morhua,67.25,-55.75,7605:475:2,0.21,1,0.38372093023256,1,0.6651376146789,0.82456140350877,1
Gadus,morhua,67.75,-55.25,7605:475:3,0.25,1,0.38372093023256,1,0.77064220183486,0.85964912280702,1
Gadus,morhua,60.25,-60.75,7606:100:2,0.29,0.805,0.42441860465116,1,0.89449541284404,0.96491228070175,1
Gadus,morhua,60.25,-61.25,7606:101:1,0.23,0.93,0.28488372093023,1,1,0.85964912280702,1
Gadus,morhua,70.75,-6.25,7700:206:3,0.24,0.2375,1,1,1,1,1
Gadus,morhua,70.25,-7.75,7700:207:2,0.34,0.345,1,1,1,1,1
Gadus,morhua,70.25,-9.75,7700:209:2,0.20,0.2225,0.88081395348837,1,1,1,1
Gadus,morhua,70.75,-9.75,7700:209:4,0.27,0.3025,0.88081395348837,1,1,1,1
Gadus,morhua,70.75,-12.25,7701:102:3,0.29,0.635,0.45639534883721,1,1,1,1
Gadus,morhua,70.75,-13.25,7701:103:3,0.35,1,0.35174418604651,1,1,1,1
Gadus,morhua,71.25,-11.25,7701:111:1,0.30,0.725,0.40697674418605,1,1,1,1
Gadus,morhua,71.25,-12.75,7701:112:2,0.20,0.8475,0.23837209302326,1,1,1,1
Gadus,morhua,70.25,-54.25,7705:104:1,0.20,1,0.375,1,1,0.54385964912281,1
Gadus,morhua,70.25,-54.75,7705:104:2,0.21,1,0.375,1,0.85779816513761,0.66666666666667,1
Gadus,morhua,70.75,-54.25,7705:104:3,0.22,1,0.375,1,0.99082568807339,0.59649122807018,1
Gadus,morhua,70.75,-54.75,7705:104:4,0.25,1,0.375,1,1,0.66666666666667,1
Gadus,morhua,70.25,-55.25,7705:205:1,0.20,1,0.31395348837209,1,0.88532110091743,0.70175438596491,1
Gadus,morhua,50.25,1.25,1500:101:1,0.58,1,1,1,0.57533039647577,1,1
Gadus,morhua,51.25,0.75,1500:110:2,0.55,0.55384615384615,1,1,1,1,1
Gadus,morhua,51.75,1.75,1500:111:4,0.46,0.55384615384615,1,1,0.83083700440529,1,1
Gadus,morhua,51.25,2.25,1500:112:1,0.58,0.58461538461538,1,1,1,1,1
Gadus,morhua,51.25,2.75,1500:112:2,0.49,0.49230769230769,1,1,1,1,1
Gadus,morhua,51.75,2.75,1500:112:4,0.58,0.58461538461538,1,1,1,1,1
Gadus,morhua,51.25,3.75,1500:113:2,0.43,0.55384615384615,1,1,0.77356828193833,1,1
Gadus,morhua,51.75,3.25,1500:113:3,0.49,0.49230769230769,1,1,1,1,1
Gadus,morhua,52.75,2.25,1500:122:3,0.52,0.70769230769231,1,1,0.7374449339207,1,1
Gadus,morhua,52.25,3.25,1500:123:1,0.52,0.52307692307692,1,1,1,1,1
Gadus,morhua,52.75,3.25,1500:123:3,0.58,0.58461538461538,1,1,1,1,1
Gadus,morhua,52.75,3.75,1500:123:4,0.43,0.43076923076923,1,1,1,1,1
Gadus,morhua,52.25,4.25,1500:124:1,0.40,0.47692307692308,1,1,0.84845814977974,1,1
Gadus,morhua,52.25,4.75,1500:124:2,0.43,0.46153846153846,1,1,0.94008810572687,1,1
Gadus,morhua,52.75,4.75,1500:124:4,0.48,0.50769230769231,1,1,0.94625550660793,1,1
Gadus,morhua,53.25,0.75,1500:130:2,0.52,0.52307692307692,1,1,1,1,1
Gadus,morhua,53.75,0.25,1500:130:3,0.46,0.46153846153846,1,1,1,1,1
Gadus,morhua,53.25,1.25,1500:131:1,0.58,0.58461538461538,1,1,1,1,1
Gadus,morhua,53.25,1.75,1500:131:2,0.53,0.58461538461538,1,1,0.90308370044053,1,1
Gadus,morhua,53.75,1.75,1500:131:4,0.57,0.56923076923077,1,1,1,1,1
Gadus,morhua,53.25,2.75,1500:132:2,0.52,0.56923076923077,1,1,0.9215859030837,1,1
Gadus,morhua,53.25,3.25,1500:133:1,0.51,0.55384615384615,1,1,0.91453744493392,1,1
Gadus,morhua,53.25,3.75,1500:133:2,0.46,0.46153846153846,1,1,1,1,1
Gadus,morhua,53.25,4.25,1500:134:1,0.43,0.43076923076923,1,1,0.99383259911894,1,1
Gadus,morhua,53.75,4.75,1500:134:4,0.58,0.58461538461538,1,1,1,1,1
Gadus,morhua,54.75,1.75,1500:141:4,0.54,0.53846153846154,1,1,1,1,1
Gadus,morhua,54.75,2.25,1500:142:3,0.46,0.46153846153846,1,1,1,1,1
Gadus,morhua,54.75,2.75,1500:142:4,0.51,0.50769230769231,1,1,1,1,1
Gadus,morhua,53.25,5.25,1500:235:1,0.43,0.76923076923077,1,1,0.56035242290749,1,1
Gadus,morhua,53.75,5.25,1500:235:3,0.58,0.58461538461538,1,1,1,1,1
Gadus,morhua,53.75,5.75,1500:235:4,0.54,0.53846153846154,1,1,1,1,1
Gadus,morhua,53.25,6.25,1500:236:1,0.47,0.52307692307692,1,1,0.89779735682819,1,1
Gadus,morhua,53.25,6.75,1500:236:2,0.48,0.53846153846154,1,1,0.88546255506608,1,1
Gadus,morhua,53.75,6.25,1500:236:3,0.51,0.50769230769231,1,1,1,1,1
Gadus,morhua,53.75,7.25,1500:237:3,0.52,0.52307692307692,1,1,1,1,1
Gadus,morhua,53.75,7.75,1500:237:4,0.49,0.49230769230769,1,1,1,1,1
Gadus,morhua,53.25,8.25,1500:238:1,0.52,0.52307692307692,1,1,1,1,1
Gadus,morhua,54.25,8.25,1500:248:1,0.51,0.50769230769231,1,1,1,1,1
Gadus,morhua,54.75,8.25,1500:248:3,0.52,0.52307692307692,1,1,1,1,1
Gadus,morhua,55.25,3.25,1500:353:1,0.55,0.55384615384615,1,1,1,1,1
Gadus,morhua,55.25,7.25,1500:457:1,0.49,0.49230769230769,1,1,1,1,1
Gadus,morhua,55.25,7.75,1500:457:2,0.42,0.46153846153846,1,1,0.91982378854626,1,1
Gadus,morhua,55.75,7.25,1500:457:3,0.47,0.55384615384615,1,1,0.85462555066079,1,1
Gadus,morhua,55.25,9.75,1500:459:2,0.47,0.81538461538462,1,0.57596566523605,1,1,1
Gadus,morhua,55.75,9.75,1500:459:4,0.58,1,1,0.57596566523605,1,1,1
Gadus,morhua,56.25,7.25,1500:467:1,0.57,0.56923076923077,1,1,1,1,1
Gadus,morhua,56.25,7.75,1500:467:2,0.40,0.53846153846154,1,1,0.73392070484581,1,1
Gadus,morhua,56.75,8.75,1500:468:4,0.57,0.56923076923077,1,1,1,1,1
Gadus,morhua,57.25,9.75,1500:479:2,0.45,0.44615384615385,1,1,1,1,1
Gadus,morhua,54.25,10.75,1501:140:2,0.55,0.95384615384615,1,0.57596566523605,1,1,1
Gadus,morhua,54.75,10.25,1501:140:3,0.46,0.8,1,0.57596566523605,1,1,1
Gadus,morhua,54.75,10.75,1501:140:4,0.58,1,1,0.57596566523605,1,1,1
Gadus,morhua,54.25,11.25,1501:141:1,0.56,0.96923076923077,1,0.57596566523605,1,1,1
Gadus,morhua,54.75,12.25,1501:142:3,0.55,0.95384615384615,1,0.57596566523605,1,1,1
Gadus,morhua,55.25,10.25,1501:350:1,0.44,0.76923076923077,1,0.57596566523605,1,1,1
Gadus,morhua,55.25,10.75,1501:350:2,0.58,1,1,0.57596566523605,1,1,1
Gadus,morhua,55.75,10.25,1501:350:3,0.45,0.83076923076923,1,0.57596566523605,1,0.94736842105263,1
Gadus,morhua,55.25,11.75,1501:351:2,0.49,0.84615384615385,1,0.57596566523605,1,1,1
Gadus,morhua,55.25,12.25,1501:352:1,0.58,1,1,0.57596566523605,1,1,1
Gadus,morhua,55.25,12.75,1501:352:2,0.50,0.86153846153846,1,0.57596566523605,1,1,1
Gadus,morhua,55.75,12.25,1501:352:3,0.44,0.76923076923077,1,0.57596566523605,1,1,1
Gadus,morhua,55.75,12.75,1501:352:4,0.58,1,1,0.57596566523605,1,1,1
Gadus,morhua,56.25,10.25,1501:360:1,0.58,1,1,0.57596566523605,1,1,1
Gadus,morhua,56.25,10.75,1501:360:2,0.58,1,1,0.57596566523605,1,1,1
Gadus,morhua,56.75,10.75,1501:360:4,0.43,0.73846153846154,1,0.57596566523605,1,1,1
Gadus,morhua,56.25,11.75,1501:361:2,0.58,1,1,0.57596566523605,1,1,1
Gadus,morhua,56.75,11.75,1501:361:4,0.58,1,1,0.57596566523605,1,1,1
Gadus,morhua,56.25,12.75,1501:362:2,0.58,1,1,0.57596566523605,1,1,1
Gadus,morhua,56.75,12.25,1501:362:3,0.50,0.86153846153846,1,0.57596566523605,1,1,1
Gadus,morhua,56.75,12.75,1501:362:4,0.58,1,1,0.57596566523605,1,1,1
Gadus,morhua,57.25,10.75,1501:370:2,0.53,0.92307692307692,1,0.57596566523605,1,1,1
Gadus,morhua,57.25,11.75,1501:371:2,0.46,0.8,1,0.57596566523605,1,1,1
Gadus,morhua,57.25,12.25,1501:372:1,0.58,1,1,0.57596566523605,1,1,1
Gadus,morhua,58.75,11.25,1501:381:3,0.52,0.66153846153846,1,0.9656652360515,0.81850220264317,1,1
Gadus,morhua,60.75,0.25,1600:100:3,0.57,1,1,0.97111111111111,0.58715596330275,1,1
Gadus,morhua,61.25,0.25,1600:110:1,0.55,1,1,0.96666666666667,0.56422018348624,1,1
Gadus,morhua,62.25,0.25,1600:120:1,0.58,0.7375,1,0.95555555555555,0.82110091743119,1,1
Gadus,morhua,62.25,1.75,1600:121:2,0.59,0.595,1,0.99111111111111,1,1,1
Gadus,morhua,62.25,2.25,1600:122:1,0.58,0.58,1,1,1,1,1
Gadus,morhua,62.25,2.75,1600:122:2,0.56,0.5575,1,1,1,1,1
Gadus,morhua,62.75,2.25,1600:122:3,0.41,0.4075,1,1,1,1,1
Gadus,morhua,62.75,2.75,1600:122:4,0.55,0.545,1,1,1,1,1
Gadus,morhua,65.25,5.75,1600:455:2,0.55,0.5525,1,0.98888888888889,1,1,1
Gadus,morhua,65.75,5.75,1600:455:4,0.59,0.6925,1,0.98888888888889,0.86238532110092,1,1
Gadus,morhua,65.75,6.75,1600:456:4,0.43,0.7325,1,1,0.58256880733945,1,1
Gadus,morhua,65.25,7.25,1600:457:1,0.55,0.83,1,1,0.6605504587156,1,1
Gadus,morhua,65.75,7.75,1600:457:4,0.44,0.74,1,1,0.60091743119266,1,1
Gadus,morhua,65.75,8.25,1600:458:3,0.42,0.6825,1,1,0.61009174311927,1,1
Gadus,morhua,65.75,8.75,1600:458:4,0.44,0.8,1,1,0.55504587155963,1,1
Gadus,morhua,65.75,9.25,1600:459:3,0.56,0.8875,1,1,0.63302752293578,1,1
Gadus,morhua,65.75,9.75,1600:459:4,0.54,0.85,1,1,0.63302752293578,1,1
Gadus,morhua,66.25,6.25,1600:466:1,0.55,0.7925,1,0.97777777777778,0.71559633027523,1,1
Gadus,morhua,66.25,6.75,1600:466:2,0.56,0.8025,1,0.97777777777778,0.71100917431193,1,1
Gadus,morhua,66.25,7.75,1600:467:2,0.41,0.655,1,1,0.62844036697248,1,1
Gadus,morhua,66.75,7.25,1600:467:3,0.45,0.595,1,1,0.76146788990826,1,1
Gadus,morhua,66.75,7.75,1600:467:4,0.49,0.755,1,1,0.65137614678899,1,1
Gadus,morhua,66.25,8.25,1600:468:1,0.51,0.7075,1,1,0.71559633027523,1,1
Gadus,morhua,66.75,8.25,1600:468:3,0.48,0.9375,1,1,0.51376146788991,1,1
Gadus,morhua,66.75,8.75,1600:468:4,0.51,0.9425,1,1,0.53669724770642,1,1
Gadus,morhua,66.75,9.25,1600:469:3,0.50,0.8675,1,1,0.57339449541284,1,1
Gadus,morhua,66.75,9.75,1600:469:4,0.45,0.885,1,1,0.51376146788991,1,1
Gadus,morhua,67.25,8.25,1600:478:1,0.52,0.7275,1,1,0.71100917431193,1,1
Gadus,morhua,67.25,8.75,1600:478:2,0.48,0.7175,1,1,0.6651376146789,1,1
Gadus,morhua,67.25,9.25,1600:479:1,0.59,0.835,1,1,0.70183486238532,1,1
Gadus,morhua,67.25,9.75,1600:479:2,0.58,0.9475,1,1,0.61009174311927,1,1
Gadus,morhua,67.75,9.25,1600:479:3,0.46,0.655,1,1,0.70642201834862,1,1
Gadus,morhua,65.75,10.25,1601:350:3,0.55,0.8475,1,1,0.65137614678899,1,1
Gadus,morhua,65.25,11.75,1601:351:2,0.58,0.58461538461538,1,1,1,1,1
Gadus,morhua,66.25,10.25,1601:360:1,0.58,1,1,1,0.57798165137615,1,1
Gadus,morhua,66.75,10.25,1601:360:3,0.54,0.8975,1,1,0.59633027522936,1,1
Gadus,morhua,67.75,13.25,1601:373:3,0.51,1,1,1,0.50917431192661,1,1
Gadus,morhua,67.75,13.75,1601:373:4,0.49,1,1,1,0.48623853211009,1,1
Gadus,morhua,68.25,16.75,1601:486:2,0.53,0.58461538461538,1,1,0.91284403669725,1,1
Gadus,morhua,69.75,18.75,1601:498:4,0.40,0.4,1,1,1,1,1
Gadus,morhua,69.75,20.75,1602:390:4,0.59,0.72307692307692,1,1,0.81192660550459,1,1
Gadus,morhua,69.75,21.25,1602:391:3,0.43,0.43076923076923,1,1,1,1,1
Gadus,morhua,63.75,36.75,1603:236:4,0.41,0.81538461538462,0.89825581395349,0.87038626609442,1,0.64912280701754,1
Gadus,morhua,63.75,37.25,1603:237:3,0.50,1,0.93313953488372,0.87038626609442,1,0.6140350877193,1
Gadus,morhua,63.75,37.75,1603:237:4,0.46,1,0.93313953488372,0.8587982832618,1,0.57894736842105,1
Gadus,morhua,63.75,38.25,1603:238:3,0.48,0.87692307692308,0.96220930232558,0.8587982832618,1,0.66666666666667,1
Gadus,morhua,64.75,36.25,1603:246:3,0.41,0.73846153846154,0.8343023255814,0.87038626609442,1,0.7719298245614,1
Gadus,morhua,64.75,38.25,1603:248:3,0.52,0.81538461538462,0.90116279069767,0.8587982832618,1,0.82456140350877,1
Gadus,morhua,64.75,39.25,1603:249:3,0.57,0.90769230769231,0.9156976744186,0.85622317596567,1,0.80701754385965,1
Gadus,morhua,64.75,39.75,1603:249:4,0.50,0.78461538461538,0.9156976744186,0.85622317596567,1,0.80701754385965,1
Gadus,morhua,65.75,34.75,1603:354:4,0.54,1,0.74709302325581,0.88197424892704,1,0.82456140350877,1
Gadus,morhua,66.25,33.75,1603:363:2,0.59,1,0.97674418604651,0.88197424892704,1,0.68421052631579,1
Gadus,morhua,66.75,33.75,1603:363:4,0.50,1,0.97674418604651,0.88197424892704,1,0.57894736842105,1
Gadus,morhua,66.25,34.25,1603:364:1,0.57,1,0.8546511627907,0.88197424892704,1,0.75438596491228,1
Gadus,morhua,66.75,34.75,1603:364:4,0.53,1,0.8546511627907,0.88197424892704,1,0.70175438596491,1
Gadus,morhua,65.25,35.25,1603:455:1,0.50,0.84615384615385,0.77325581395349,0.88197424892704,1,0.85964912280702,1
Gadus,morhua,65.75,35.25,1603:455:3,0.59,1,0.77325581395349,0.88197424892704,1,0.85964912280702,1
Gadus,morhua,65.25,39.75,1603:459:2,0.51,0.8,0.91860465116279,0.85622317596567,1,0.80701754385965,1
Gadus,morhua,66.25,38.25,1603:468:1,0.51,0.72307692307692,0.96220930232558,0.8587982832618,1,0.85964912280702,1
Gadus,morhua,66.25,38.75,1603:468:2,0.41,0.58461538461538,0.96220930232558,0.8587982832618,1,0.84210526315789,1
Gadus,morhua,66.25,39.25,1603:469:1,0.55,0.81538461538462,0.93604651162791,0.85622317596567,1,0.84210526315789,1
Gadus,morhua,66.25,39.75,1603:469:2,0.50,0.81538461538462,0.93604651162791,0.85622317596567,1,0.7719298245614,1
Gadus,morhua,68.75,38.25,1603:488:3,0.58,1,1,1,0.57798165137615,1,1
Gadus,morhua,65.75,40.25,1604:350:3,0.46,0.76923076923077,0.90406976744186,0.85622317596567,1,0.7719298245614,1
