"sovereign_iso3","sovereign","rcp","scenario","msy_tot1","msy_tot2","c_tot","p_tot","bbmsy_avg2","bbmsy_good_prop","c_tot_rel","p_tot_rel","b_prop_diff"
"SOM","Somalia","RCP26","No Adaptation",185328.398039426,188677.416956455,5160387.98230571,3557703266.86109,0.778544020522817,0.34975807247951,0,0,0
"SOM","Somalia","RCP26","Productivity Only",185328.398039426,188677.416956455,7054512.22661629,6125816440.93517,0.95154550133305,0.614100918337119,36.7050743239711,72.184580372266,0.264342845857608
"SOM","Somalia","RCP26","Range Shift Only",185328.398039426,188677.416956455,4815589.31623956,3491435337.83628,0.947342963421658,0.453572956782199,-6.68164229605251,-1.86266037536285,0.103814884302689
"SOM","Somalia","RCP45","Full Adaptation",185328.398039426,188525.402189355,6964148.7900485,6356801841.51326,1.24070520397289,0.843520621441032,20.1833449917353,78.2011272692868,0.503011750765281
"SOM","Somalia","RCP45","Imperfect Full Adaptation",185328.398039426,188525.402189355,5352170.38927896,3014114886.36807,1.14996074892929,0.629340706362529,-7.63526746177067,-15.5048900592967,0.288831835686778
"SOM","Somalia","RCP45","Imperfect Productivity Only",185328.398039426,188525.402189355,6094322.91859409,3587665100.31998,0.895301328460585,0.476185774003489,5.17238156414117,0.573524404452105,0.135676903327738
"SOM","Somalia","RCP45","No Adaptation",185328.398039426,188525.402189355,5794603.89501341,3567206301.62302,0.755335050797472,0.340508870675751,0,0,0
"SOM","Somalia","RCP45","Productivity Only",185328.398039426,188525.402189355,7019252.94900139,5698791424.31505,0.935188102010324,0.60485171653336,21.1343014324389,59.7550279534489,0.264342845857608
"SOM","Somalia","RCP45","Range Shift Only",185328.398039426,188525.402189355,4807364.23395111,3491671370.2538,0.952377399874711,0.452453836279254,-17.0372242684592,-2.11748144016381,0.111944965603502
"SOM","Somalia","RCP60","Full Adaptation",185328.398039426,190970.041272524,7035707.26299857,6405009875.55584,1.24896881553093,0.847437543201343,17.3142117428703,73.2323360303243,0.511207662683914
"SOM","Somalia","RCP60","Imperfect Full Adaptation",185328.398039426,190970.041272524,5367073.35457255,2994596825.86727,1.15916101435479,0.63513380073072,-10.5087866192011,-19.0069939480051,0.298903920213291
"SOM","Somalia","RCP60","Imperfect Productivity Only",185328.398039426,190970.041272524,6030109.50997502,3330108490.16937,0.888923283575606,0.478555676245022,0.546756344778376,-9.93261771725324,0.142325795727593
"SOM","Somalia","RCP60","No Adaptation",185328.398039426,190970.041272524,5997318.78897969,3697352366.3819,0.735541494969728,0.336229880517429,0,0,0
"SOM","Somalia","RCP60","Productivity Only",185328.398039426,190970.041272524,6895655.45264309,5257501251.05661,0.924212463355189,0.594088410519733,14.9789713582365,42.1963808172664,0.257858530002304
"SOM","Somalia","RCP60","Range Shift Only",185328.398039426,190970.041272524,4862397.86210144,3525100490.61996,0.955029807043631,0.453046311839637,-18.9238052338272,-4.65878982290511,0.116816431322208
"SOM","Somalia","RCP85","Full Adaptation",185328.398039426,188547.551073558,6973396.40529497,6363880800.0547,1.32135859032464,0.841776110068793,-0.0705069657288172,35.1005313413796,0.545209176788124
"SOM","Somalia","RCP85","Imperfect Full Adaptation",185328.398039426,188547.551073558,5367371.15205305,3020857532.22288,1.21023743911138,0.630756064645667,-23.0850152525144,-35.8694057081629,0.334189131364998
"SOM","Somalia","RCP85","Imperfect Productivity Only",185328.398039426,188547.551073558,6065785.70272007,3021331382.09139,0.778399760567611,0.405121622066423,-13.0766623754402,-35.8593462222889,0.108554688785754
"SOM","Somalia","RCP85","No Adaptation",185328.398039426,188547.551073558,6978316.60459182,4710477995.06731,0.651740876739884,0.296566933280669,0,0,0
"SOM","Somalia","RCP85","Productivity Only",185328.398039426,188547.551073558,6407668.80768623,3580087273.60545,0.793890178115189,0.455054145683157,-8.17744205715893,-23.9973676269281,0.158487212402488
"SOM","Somalia","RCP85","Range Shift Only",185328.398039426,188547.551073558,4809055.11021886,3498856239.55919,0.991889205764471,0.455284552845528,-31.085741981749,-25.7218430226593,0.15871761956486
"STP","Sao Tome and Principe","RCP26","Full Adaptation",42062.024440088,5656.7855182219,612629.633927707,423623202.784971,1.23811098047285,0.847898357526085,-6.23071628007689,36.7584545479238,0.498140285046575
"STP","Sao Tome and Principe","RCP26","Imperfect Full Adaptation",42062.024440088,5656.7855182219,454299.533161518,249269549.15198,1.15343250917188,0.638820315328659,-30.4647711118103,-19.5282078890605,0.289062242849149
"STP","Sao Tome and Principe","RCP26","Imperfect Productivity Only",42062.024440088,5656.7855182219,680605.554070771,261553506.539744,0.90395704671429,0.47065600210658,4.17369935543911,-15.5625728222394,0.12089792962707
"STP","Sao Tome and Principe","RCP26","No Adaptation",42062.024440088,5656.7855182219,653337.222621379,309760156.463688,0.778544020522817,0.34975807247951,0,0,0
"STP","Sao Tome and Principe","RCP26","Productivity Only",42062.024440088,5656.7855182219,771715.61354611,403730508.295732,0.95154550133305,0.614100918337119,18.1190336056107,30.336487721609,0.264342845857608
"STP","Sao Tome and Principe","RCP26","Range Shift Only",42062.024440088,5656.7855182219,595072.576322523,289161167.820056,0.947342963421658,0.453572956782199,-8.9180050181561,-6.64998006160521,0.103814884302689
"STP","Sao Tome and Principe","RCP45","Full Adaptation",42062.024440088,5726.09275787097,519994.1315887,396196331.484888,1.24070520397289,0.843520621441032,-0.308543490466826,26.5868548736829,0.503011750765281
"STP","Sao Tome and Principe","RCP45","Imperfect Full Adaptation",42062.024440088,5726.09275787097,351065.971750933,218018535.983682,1.14996074892929,0.629340706362529,-32.6948595595541,-30.3419073293668,0.288831835686778
"STP","Sao Tome and Principe","RCP45","Imperfect Productivity Only",42062.024440088,5726.09275787097,519843.83835668,292064119.347727,0.895301328460585,0.476185774003489,-0.337357183340308,-6.68394593378262,0.135676903327738
"STP","Sao Tome and Principe","RCP45","No Adaptation",42062.024440088,5726.09275787097,521603.505250196,312983786.413084,0.755335050797472,0.340508870675751,0,0,0
"STP","Sao Tome and Principe","RCP45","Productivity Only",42062.024440088,5726.09275787097,617718.662212898,431190817.04733,0.935188102010324,0.60485171653336,18.4268617820347,37.7677808773882,0.264342845857608
"STP","Sao Tome and Principe","RCP45","Range Shift Only",42062.024440088,5726.09275787097,475869.47528378,274263971.967775,0.952377399874711,0.452453836279254,-8.76796829509008,-12.3711885810612,0.111944965603502
"STP","Sao Tome and Principe","RCP60","Full Adaptation",42062.024440088,6023.93597218504,789018.162771396,517953982.499089,1.24896881553093,0.847437543201343,-2.30397171003931,30.5564964129869,0.511207662683914
"STP","Sao Tome and Principe","RCP60","Imperfect Full Adaptation",42062.024440088,6023.93597218504,481471.009064015,279282966.284496,1.15916101435479,0.63513380073072,-40.384382081782,-29.6033879110211,0.298903920213291
"STP","Sao Tome and Principe","RCP60","Imperfect Productivity Only",42062.024440088,6023.93597218504,821046.756883333,402600202.597357,0.888923283575606,0.478555676245022,1.66180066895976,1.48019646969726,0.142325795727593
"STP","Sao Tome and Principe","RCP60","No Adaptation",42062.024440088,6023.93597218504,807625.62878155,396727850.953241,0.735541494969728,0.336229880517429,0,0,0
"STP","Sao Tome and Principe","RCP60","Productivity Only",42062.024440088,6023.93597218504,918464.950649993,541675982.05269,0.924212463355189,0.594088410519733,13.7240966505315,36.535910133653,0.257858530002304
"STP","Sao Tome and Principe","RCP60","Range Shift Only",42062.024440088,6023.93597218504,732844.223064985,337712332.12817,0.955029807043631,0.453046311839637,-9.2594146410865,-14.875567390409,0.116816431322208
"STP","Sao Tome and Principe","RCP85","Full Adaptation",42062.024440088,5657.0203818131,552444.885285034,407588260.805452,1.32135859032464,0.841776110068793,-3.95615102313744,14.8093421394145,0.545209176788124
"STP","Sao Tome and Principe","RCP85","Imperfect Full Adaptation",42062.024440088,5657.0203818131,350412.744673471,230006866.445703,1.21023743911138,0.630756064645667,-39.0799161591975,-35.2117331053756,0.334189131364998
"STP","Sao Tome and Principe","RCP85","Imperfect Productivity Only",42062.024440088,5657.0203818131,568814.645956277,264895075.206752,0.778399760567611,0.405121622066423,-1.11022944150296,-25.3844326616308,0.108554688785754
"STP","Sao Tome and Principe","RCP85","No Adaptation",42062.024440088,5657.0203818131,575200.693402157,355013148.939145,0.651740876739884,0.296566933280669,0,0,0
"STP","Sao Tome and Principe","RCP85","Productivity Only",42062.024440088,5657.0203818131,602988.026046986,305065916.749689,0.793890178115189,0.455054145683157,4.83089345398286,-14.0691217603373,0.158487212402488
"STP","Sao Tome and Principe","RCP85","Range Shift Only",42062.024440088,5657.0203818131,461552.611214878,271801761.820803,0.991889205764471,0.455284552845528,-19.7579876886242,-23.4389591954537,0.15871761956486
"SUR","Suriname","RCP26","Full Adaptation",25636.5290683791,25634.2295016915,920966.452642648,1222305671.45172,1.23811098047285,0.847898357526085,19.7602231061193,52.7356953825945,0.498140285046575
"SUR","Suriname","RCP26","Imperfect Full Adaptation",25636.5290683791,25634.2295016915,695281.996824044,792043967.902624,1.15343250917188,0.638820315328659,-9.5872310849255,-1.02853235760781,0.289062242849149
"SUR","Suriname","RCP26","Imperfect Productivity Only",25636.5290683791,25634.2295016915,819777.274844671,750136037.340957,0.90395704671429,0.47065600210658,6.60183012205623,-6.26522320007074,0.12089792962707
"SUR","Suriname","RCP26","No Adaptation",25636.5290683791,25634.2295016915,769008.631377199,800275055.801405,0.778544020522817,0.34975807247951,0,0,0
"SUR","Suriname","RCP26","Productivity Only",25636.5290683791,25634.2295016915,1037253.19362725,1143103645.4417,0.95154550133305,0.614100918337119,34.8818662502726,42.83884486403,0.264342845857608
"SUR","Suriname","RCP26","Range Shift Only",25636.5290683791,25634.2295016915,668526.595595697,826902690.547023,0.947342963421658,0.453572956782199,-13.0664379672243,3.32731034818426,0.103814884302689
"SUR","Suriname","RCP45","Full Adaptation",25636.5290683791,25625.0684784155,922768.782101142,1224715028.34312,1.24070520397289,0.843520621441032,32.9459525202014,44.270154521539,0.503011750765281
"SUR","Suriname","RCP45","Imperfect Full Adaptation",25636.5290683791,25625.0684784155,694268.123446392,789114425.067245,1.14996074892929,0.629340706362529,0.0252054104238325,-7.04314276795894,0.288831835686778
"SUR","Suriname","RCP45","Imperfect Productivity Only",25636.5290683791,25625.0684784155,752637.828963929,847625533.623416,0.895301328460585,0.476185774003489,8.43469676825131,-0.150595132575127,0.135676903327738
"SUR","Suriname","RCP45","No Adaptation",25636.5290683791,25625.0684784155,694093.174413058,848903941.639764,0.755335050797472,0.340508870675751,0,0,0
"SUR","Suriname","RCP45","Productivity Only",25636.5290683791,25625.0684784155,983106.557032034,1253181293.8874,0.935188102010324,0.60485171653336,41.6389892990049,47.6234509486105,0.264342845857608
"SUR","Suriname","RCP45","Range Shift Only",25636.5290683791,25625.0684784155,659968.416448523,822477497.811859,0.952377399874711,0.452453836279254,-4.9164520301458,-3.11300755381811,0.111944965603502
"SUR","Suriname","RCP60","Full Adaptation",25636.5290683791,25626.7876991746,921520.651326426,1222658281.95366,1.24896881553093,0.847437543201343,18.6891461271869,42.3210531741132,0.511207662683914
"SUR","Suriname","RCP60","Imperfect Full Adaptation",25636.5290683791,25626.7876991746,691453.786155776,784615967.800258,1.15916101435479,0.63513380073072,-10.9427885885013,-8.66837241217705,0.298903920213291
"SUR","Suriname","RCP60","Imperfect Productivity Only",25636.5290683791,25626.7876991746,791118.203163291,730555045.08023,0.888923283575606,0.478555676245022,1.89369482275954,-14.9612242830896,0.142325795727593
"SUR","Suriname","RCP60","No Adaptation",25636.5290683791,25626.7876991746,776415.267440653,859084622.187187,0.735541494969728,0.336229880517429,0,0,0
"SUR","Suriname","RCP60","Productivity Only",25636.5290683791,25626.7876991746,998016.14957499,1051049828.62637,0.924212463355189,0.594088410519733,28.5415410318777,22.345319830129,0.257858530002304
"SUR","Suriname","RCP60","Range Shift Only",25636.5290683791,25626.7876991746,661343.176336696,822502820.385474,0.955029807043631,0.453046311839637,-14.8209464611994,-4.25823031363057,0.116816431322208
"SUR","Suriname","RCP85","Full Adaptation",25636.5290683791,25610.9595200359,926144.893595309,1231410452.02038,1.32135859032464,0.841776110068793,-6.60489579047943,9.84755672519059,0.545209176788124
"SUR","Suriname","RCP85","Imperfect Full Adaptation",25636.5290683791,25610.9595200359,701105.721530551,800483717.935204,1.21023743911138,0.630756064645667,-29.2984905741442,-28.5931181847534,0.334189131364998
"SUR","Suriname","RCP85","Imperfect Productivity Only",25636.5290683791,25610.9595200359,851683.87039642,802902448.354799,0.778399760567611,0.405121622066423,-14.1137586793208,-28.3773561481933,0.108554688785754
"SUR","Suriname","RCP85","No Adaptation",25636.5290683791,25610.9595200359,991641.801177945,1121017607.24733,0.651740876739884,0.296566933280669,0,0,0
"SUR","Suriname","RCP85","Productivity Only",25636.5290683791,25610.9595200359,885001.719978488,842045109.259588,0.793890178115189,0.455054145683157,-10.7538912813863,-24.8856481989395,0.158487212402488
"SUR","Suriname","RCP85","Range Shift Only",25636.5290683791,25610.9595200359,664427.059627684,826646700.796994,0.991889205764471,0.455284552845528,-32.997271914271,-26.259258065818,0.15871761956486
"SVN","Slovenia","RCP26","Full Adaptation",329.95201366156,329.888987471748,10405.3821229504,6165919.37186076,1.23811098047285,0.847898357526085,12.7109997561395,52.4067887210367,0.498140285046575
"SVN","Slovenia","RCP26","Imperfect Full Adaptation",329.95201366156,329.888987471748,9268.72332407304,3998807.83816642,1.15343250917188,0.638820315328659,0.398722504878684,-1.15902843154824,0.289062242849149
"SVN","Slovenia","RCP26","Imperfect Productivity Only",329.95201366156,329.888987471748,9017.78966184655,3351123.91833055,0.90395704671429,0.47065600210658,-2.31938852726063,-17.1682267968279,0.12089792962707
"SVN","Slovenia","RCP26","No Adaptation",329.95201366156,329.888987471748,9231.9136068914,4045698.63560788,0.778544020522817,0.34975807247951,0,0,0
"SVN","Slovenia","RCP26","Productivity Only",329.95201366156,329.888987471748,10648.0222174052,5443505.23513392,0.95154550133305,0.614100918337119,15.3392749414018,34.5504380188718,0.264342845857608
"SVN","Slovenia","RCP26","Range Shift Only",329.95201366156,329.888987471748,9164.47357744802,4118369.24309552,0.947342963421658,0.453572956782199,-0.73050975469529,1.79624371543731,0.103814884302689
"SVN","Slovenia","RCP45","Full Adaptation",329.95201366156,330.191336023097,10471.3803642892,6212359.28012646,1.24070520397289,0.843520621441032,5.88021532261625,43.3042832687051,0.503011750765281
"SVN","Slovenia","RCP45","Imperfect Full Adaptation",329.95201366156,330.191336023097,9364.12086151913,4041051.58148119,1.14996074892929,0.629340706362529,-5.31571782972356,-6.78259668776903,0.288831835686778
"SVN","Slovenia","RCP45","Imperfect Productivity Only",329.95201366156,330.191336023097,10403.1149917605,4466536.6710974,0.895301328460585,0.476185774003489,5.18995748735891,3.03232757200929,0.135676903327738
"SVN","Slovenia","RCP45","No Adaptation",329.95201366156,330.191336023097,9889.83667286939,4335082.76125835,0.755335050797472,0.340508870675751,0,0,0
"SVN","Slovenia","RCP45","Productivity Only",329.95201366156,330.191336023097,11316.7844176771,5546970.07293432,0.935188102010324,0.60485171653336,14.4284257870729,27.9553443017591,0.264342845857608
"SVN","Slovenia","RCP45","Range Shift Only",329.95201366156,330.191336023097,9138.37327739001,4143459.07917944,0.952377399874711,0.452453836279254,-7.59833979403176,-4.42030043327898,0.111944965603502
"SVN","Slovenia","RCP60","Full Adaptation",329.95201366156,330.015363890436,10430.9613108835,6191398.65129597,1.24896881553093,0.847437543201343,5.69464406325356,41.1649363207868,0.511207662683914
"SVN","Slovenia","RCP60","Imperfect Full Adaptation",329.95201366156,330.015363890436,9270.84740503474,4026433.7372732,1.15916101435479,0.63513380073072,-6.06053579956269,-8.19662985146918,0.298903920213291
"SVN","Slovenia","RCP60","Imperfect Productivity Only",329.95201366156,330.015363890436,10490.2007759043,4755313.97832923,0.888923283575606,0.478555676245022,6.29490457455865,8.4219629107038,0.142325795727593
"SVN","Slovenia","RCP60","No Adaptation",329.95201366156,330.015363890436,9868.95921106561,4385932.37999731,0.735541494969728,0.336229880517429,0,0,0
"SVN","Slovenia","RCP60","Productivity Only",329.95201366156,330.015363890436,11561.925775775,5995980.67902404,0.924212463355189,0.594088410519733,17.1544590316189,36.7093735044707,0.257858530002304
"SVN","Slovenia","RCP60","Range Shift Only",329.95201366156,330.015363890436,9146.32672892384,4133837.76191224,0.955029807043631,0.453046311839637,-7.32227651049067,-5.74779992584423,0.116816431322208
"SVN","Slovenia","RCP85","Full Adaptation",329.95201366156,329.907581861623,10499.9864696525,6219174.18029744,1.32135859032464,0.841776110068793,-0.696100263873951,28.5946556236091,0.545209176788124
"SVN","Slovenia","RCP85","Imperfect Full Adaptation",329.95201366156,329.907581861623,9445.5140895507,4043975.30146913,1.21023743911138,0.630756064645667,-10.6688006869448,-16.3822082857418,0.334189131364998
"SVN","Slovenia","RCP85","Imperfect Productivity Only",329.95201366156,329.907581861623,10696.2148508105,4460625.57160726,0.778399760567611,0.405121622066423,1.15973484069626,-7.76707765093241,0.108554688785754
"SVN","Slovenia","RCP85","No Adaptation",329.95201366156,329.907581861623,10573.589252339,4836261.77941694,0.651740876739884,0.296566933280669,0,0,0
"SVN","Slovenia","RCP85","Productivity Only",329.95201366156,329.907581861623,11202.6684972392,4871141.11208964,0.793890178115189,0.455054145683157,5.94953359627724,0.721204398429194,0.158487212402488
"SVN","Slovenia","RCP85","Range Shift Only",329.95201366156,329.907581861623,9160.85981674801,4159361.8353434,0.991889205764471,0.455284552845528,-13.3609260003971,-13.9963462473106,0.15871761956486
"SWE","Sweden","RCP26","Full Adaptation",174301.466340305,188380.470779369,6570389.37668448,5167487312.66514,1.23811098047285,0.847898357526085,4.92020165207497,76.3873700806998,0.498140285046575
"SWE","Sweden","RCP26","Imperfect Full Adaptation",174301.466340305,188380.470779369,5474888.90970167,1030734227.6291,1.15343250917188,0.638820315328659,-12.5734540989301,-64.8168464355862,0.289062242849149
"SWE","Sweden","RCP26","Imperfect Productivity Only",174301.466340305,188380.470779369,5904246.73039795,2486456477.47129,0.90395704671429,0.47065600210658,-5.71719238509512,-15.1271222657179,0.12089792962707
"SWE","Sweden","RCP26","No Adaptation",174301.466340305,188380.470779369,6262272.92096949,2929624332.11683,0.778544020522817,0.34975807247951,0,0,0
"SWE","Sweden","RCP26","Productivity Only",174301.466340305,188380.470779369,6582874.02407306,3629001142.60388,0.95154550133305,0.614100918337119,5.11956452792114,23.8725765218409,0.264342845857608
"SWE","Sweden","RCP26","Range Shift Only",174301.466340305,188380.470779369,5266559.21588345,4361341264.35034,0.947342963421658,0.453572956782199,-15.900196584404,48.8703249948437,0.103814884302689
"SWE","Sweden","RCP45","Full Adaptation",174301.466340305,189988.533042386,6641239.43302879,5212419089.50218,1.24070520397289,0.843520621441032,-0.48785685414892,79.3211025563884,0.503011750765281
"SWE","Sweden","RCP45","Imperfect Full Adaptation",174301.466340305,189988.533042386,5500948.98462198,1020042209.94825,1.14996074892929,0.629340706362529,-17.5739365647181,-64.907830586691,0.288831835686778
"SWE","Sweden","RCP45","Imperfect Productivity Only",174301.466340305,189988.533042386,6615346.96116383,2764679819.53638,0.895301328460585,0.476185774003489,-0.875828917588185,-4.88764910459073,0.135676903327738
"SWE","Sweden","RCP45","No Adaptation",174301.466340305,189988.533042386,6673798.0140725,2906751640.04365,0.755335050797472,0.340508870675751,0,0,0
"SWE","Sweden","RCP45","Productivity Only",174301.466340305,189988.533042386,6700186.14607445,2848206661.01191,0.935188102010324,0.60485171653336,0.395399020862002,-2.01410324243818,0.264342845857608
"SWE","Sweden","RCP45","Range Shift Only",174301.466340305,189988.533042386,5279750.07182058,4407566348.94372,0.952377399874711,0.452453836279254,-20.8883747951676,51.6320241545485,0.111944965603502
"SWE","Sweden","RCP60","Full Adaptation",174301.466340305,182947.60342285,6452882.1507541,5099602603.8027,1.24896881553093,0.847437543201343,-0.393227575159917,67.5980882468638,0.511207662683914
"SWE","Sweden","RCP60","Imperfect Full Adaptation",174301.466340305,182947.60342285,5348048.80372276,978016899.377287,1.15916101435479,0.63513380073072,-17.4474494242703,-67.8575419805201,0.298903920213291
"SWE","Sweden","RCP60","Imperfect Productivity Only",174301.466340305,182947.60342285,6442205.26105168,3072916147.93925,0.888923283575606,0.478555676245022,-0.558036182840627,0.991177499497022,0.142325795727593
"SWE","Sweden","RCP60","No Adaptation",174301.466340305,182947.60342285,6478356.8362515,3042757024.94365,0.735541494969728,0.336229880517429,0,0,0
"SWE","Sweden","RCP60","Productivity Only",174301.466340305,182947.60342285,6612341.12855136,3236565570.21855,0.924212463355189,0.594088410519733,2.06818327064235,6.3695044884003,0.257858530002304
"SWE","Sweden","RCP60","Range Shift Only",174301.466340305,182947.60342285,5165861.45367352,4316742600.82987,0.955029807043631,0.453046311839637,-20.2596957184194,41.8694481827649,0.116816431322208
"SWE","Sweden","RCP85","Full Adaptation",174301.466340305,189809.403377568,6669625.45554644,5258497928.00361,1.32135859032464,0.841776110068793,-0.477769211941129,84.9425975519459,0.545209176788124
"SWE","Sweden","RCP85","Imperfect Full Adaptation",174301.466340305,189809.403377568,5509592.99787118,978577862.609144,1.21023743911138,0.630756064645667,-17.7874395590802,-65.5831885272843,0.334189131364998
"SWE","Sweden","RCP85","Imperfect Productivity Only",174301.466340305,189809.403377568,6685791.25587992,2889333602.59983,0.778399760567611,0.405121622066423,-0.236547793679326,1.61853612478345,0.108554688785754
"SWE","Sweden","RCP85","No Adaptation",174301.466340305,189809.403377568,6701643.84653915,2843313545.72146,0.651740876739884,0.296566933280669,0,0,0
"SWE","Sweden","RCP85","Productivity Only",174301.466340305,189809.403377568,6771837.77620167,2967942651.61898,0.793890178115189,0.455054145683157,1.04741360880833,4.38323469759641,0.158487212402488
"SWE","Sweden","RCP85","Range Shift Only",174301.466340305,189809.403377568,5295020.19521656,4455825495.75264,0.991889205764471,0.455284552845528,-20.9892331423878,56.7124210573834,0.15871761956486
"SYC","Seychelles","RCP26","Full Adaptation",160770.969931759,177128.199432653,6295302.53148926,6435328441.66832,1.23811098047285,0.847898357526085,32.1001786392703,86.659238261974,0.498140285046575
"SYC","Seychelles","RCP26","Imperfect Full Adaptation",160770.969931759,177128.199432653,4913835.77574577,3492298008.08025,1.15343250917188,0.638820315328659,3.11157891668376,1.29548039090847,0.289062242849149
"SYC","Seychelles","RCP26","Imperfect Productivity Only",160770.969931759,177128.199432653,5035091.87837003,3570814029.09483,0.90395704671429,0.47065600210658,5.65600831267285,3.57286853151177,0.12089792962707
"SYC","Seychelles","RCP26","No Adaptation",160770.969931759,177128.199432653,4765551.86854063,3447634578.16988,0.778544020522817,0.34975807247951,0,0,0
"SYC","Seychelles","RCP26","Productivity Only",160770.969931759,177128.199432653,6315243.74951834,6292264274.21371,0.95154550133305,0.614100918337119,32.5186237339659,82.5096056889489,0.264342845857608
"SYC","Seychelles","RCP26","Range Shift Only",160770.969931759,177128.199432653,4639178.33650851,3459650670.56719,0.947342963421658,0.453572956782199,-2.65181316913921,0.348531496736766,0.103814884302689
"SYC","Seychelles","RCP45","Full Adaptation",160770.969931759,175558.673452228,6331688.41308283,6475290169.11629,1.24070520397289,0.843520621441032,31.6729049762184,85.3449133035761,0.503011750765281
"SYC","Seychelles","RCP45","Imperfect Full Adaptation",160770.969931759,175558.673452228,4941730.5275737,3505525030.0489,1.14996074892929,0.629340706362529,2.76753556457382,0.340095317551054,0.288831835686778
"SYC","Seychelles","RCP45","Imperfect Productivity Only",160770.969931759,175558.673452228,5070144.2435004,3615297009.37988,0.895301328460585,0.476185774003489,5.43800920631553,3.48214416183295,0.135676903327738
"SYC","Seychelles","RCP45","No Adaptation",160770.969931759,175558.673452228,4808649.44403437,3493643312.73037,0.755335050797472,0.340508870675751,0,0,0
"SYC","Seychelles","RCP45","Productivity Only",160770.969931759,175558.673452228,6353669.68677834,6346170543.83691,0.935188102010324,0.60485171653336,32.1300244637447,81.6490687733435,0.264342845857608
"SYC","Seychelles","RCP45","Range Shift Only",160770.969931759,175558.673452228,4662924.43661423,3492001368.14682,0.952377399874711,0.452453836279254,-3.03047683380047,-0.0469980600928302,0.111944965603502
"SYC","Seychelles","RCP60","Full Adaptation",160770.969931759,177137.901236775,6320796.33647381,6456230749.78699,1.24896881553093,0.847437543201343,30.4491300777836,90.5941213755755,0.511207662683914
"SYC","Seychelles","RCP60","Imperfect Full Adaptation",160770.969931759,177137.901236775,4938200.27972116,3502110985.90694,1.15916101435479,0.63513380073072,1.91499557140684,3.38567380676482,0.298903920213291
"SYC","Seychelles","RCP60","Imperfect Productivity Only",160770.969931759,177137.901236775,5135075.25078934,3630827634.69827,0.888923283575606,0.478555676245022,5.97811789694917,7.18551268080178,0.142325795727593
"SYC","Seychelles","RCP60","No Adaptation",160770.969931759,177137.901236775,4845410.87602874,3387423863.4384,0.735541494969728,0.336229880517429,0,0,0
"SYC","Seychelles","RCP60","Productivity Only",160770.969931759,177137.901236775,6334348.67035134,6103687741.50784,0.924212463355189,0.594088410519733,30.7288242920468,80.1867137852744,0.257858530002304
"SYC","Seychelles","RCP60","Range Shift Only",160770.969931759,177137.901236775,4651241.44517332,3473805697.77507,0.955029807043631,0.453046311839637,-4.00728515750899,2.55007456459809,0.116816431322208
"SYC","Seychelles","RCP85","Full Adaptation",160770.969931759,178201.979921115,6403571.81160799,6525334740.41874,1.32135859032464,0.841776110068793,0.966051699982863,33.0575354514967,0.545209176788124
"SYC","Seychelles","RCP85","Imperfect Full Adaptation",160770.969931759,178201.979921115,5009422.72151406,3527060183.45855,1.21023743911138,0.630756064645667,-21.015700554711,-28.0800213216368,0.334189131364998
"SYC","Seychelles","RCP85","Imperfect Productivity Only",160770.969931759,178201.979921115,5309485.69783188,2998598086.65689,0.778399760567611,0.405121622066423,-16.2845637967478,-38.855846160846,0.108554688785754
"SYC","Seychelles","RCP85","No Adaptation",160770.969931759,178201.979921115,6342301.89632054,4904145201.75553,0.651740876739884,0.296566933280669,0,0,0
"SYC","Seychelles","RCP85","Productivity Only",160770.969931759,178201.979921115,5792606.63757269,3629636691.62807,0.793890178115189,0.455054145683157,-8.6671254023206,-25.9883926289791,0.158487212402488
"SYC","Seychelles","RCP85","Range Shift Only",160770.969931759,178201.979921115,4713177.04270714,3534440935.96334,0.991889205764471,0.455284552845528,-25.6866494254796,-27.9295210366505,0.15871761956486
"SYR","Syria","RCP26","Full Adaptation",12151.020037366,12204.1329768304,352562.679656983,199218423.86341,1.23811098047285,0.847898357526085,21.3865461027349,91.9311959336049,0.498140285046575
"SYR","Syria","RCP26","Imperfect Full Adaptation",12151.020037366,12204.1329768304,325758.230488543,114459419.820643,1.15343250917188,0.638820315328659,12.1578338978333,10.2725988189968,0.289062242849149
"SYR","Syria","RCP26","Imperfect Productivity Only",12151.020037366,12204.1329768304,298881.882668395,73075063.0911707,0.90395704671429,0.47065600210658,2.90436714713347,-29.5979559519643,0.12089792962707
"SYR","Syria","RCP26","No Adaptation",12151.020037366,12204.1329768304,290446.257000008,103796791.810918,0.778544020522817,0.34975807247951,0,0,0
"SYR","Syria","RCP26","Productivity Only",12151.020037366,12204.1329768304,354616.913663518,157689516.575143,0.95154550133305,0.614100918337119,22.093814300216,51.9213781312223,0.264342845857608
"SYR","Syria","RCP26","Range Shift Only",12151.020037366,12204.1329768304,298018.825044125,116492593.041107,0.947342963421658,0.453572956782199,2.60721832752574,12.2314004206566,0.103814884302689
"SYR","Syria","RCP45","Full Adaptation",12151.020037366,11453.9311655337,350504.076361235,198350874.449301,1.24070520397289,0.843520621441032,12.7113765796873,82.7684651189931,0.503011750765281
"SYR","Syria","RCP45","Imperfect Full Adaptation",12151.020037366,11453.9311655337,328289.899082261,113833944.515925,1.14996074892929,0.629340706362529,5.56797748803747,4.89117013161544,0.288831835686778
