"rcp","scenario","scenario_short","sovereign_iso3","sovereign","b1","b2","c1","c2","p1","p2","msy_tot1","msy_tot2","bbmsy_avg1","bbmsy_avg2","bbmsy_prop1","bbmsy_prop2","b_pdiff","c_pdiff","p_pdiff","bbmsy_prop_diff"
"RCP 4.5","Full Adaptation","Full","SYC","Seychelles",2076971.53659134,2584533.15722021,165200.149839871,172806.002589919,169068702.881921,174556244.925294,168988.925445703,176744.752888952,1.0609274966828,1.2020909293259,0.656190476190476,0.985714285714286,14.807759802456,27.3323189302214,43.4791381398429,0.548095238095238
"RCP 4.5","No Adaptation","BAU","SYC","Seychelles",2251183.33609791,2397150.91530264,135712.601515266,115280.665121337,121659669.265061,58998113.7761984,168988.925445703,176744.752888952,0.966612071016421,0.714896793510836,0.437619047619048,0.304761904761905,6.48403783308629,-15.0552978616583,-51.5056105835218,-0.132857142857143
"RCP 4.5","Productivity Only","Productivity","SYC","Seychelles",2052946.09396625,2449923.37625119,169222.790596161,168921.757029945,171263516.832547,163584232.479588,168988.925445703,176744.752888952,1.04556676841784,1.09277996861602,0.627619047619048,0.861904761904762,8.82824765830778,24.4702077359733,34.4605270323278,0.424285714285714
"RCP 4.5","Range Shift Only","Range","SYC","Seychelles",2271092.29634914,2607048.34300266,129432.285278578,116272.078725534,116021041.293975,67090859.6739785,168988.925445703,176744.752888952,0.975860976680966,0.775609583841027,0.444285714285714,0.352380952380952,15.807908720646,-14.3247735086302,-44.8536560396142,-0.0852380952380952
"RCP 6.0","Full Adaptation","Full","SYC","Seychelles",2017152.53583445,2659095.84847602,164084.131266017,175227.474596865,168172214.801387,175895934.50426,165172.236211149,179300.994160297,1.06429135168868,1.21206190208055,0.660952380952381,0.985673274094327,22.6933045415185,25.9895480948587,38.1380451590414,0.551863750284803
"RCP 6.0","No Adaptation","BAU","SYC","Seychelles",2167270.54374528,2383091.37375588,139080.961275403,116430.248231096,127333446.989023,51432018.1548607,165172.236211149,179300.994160297,0.96571536218792,0.69160455511378,0.433809523809524,0.281758942811574,9.958185914235,-16.2859911497554,-59.6083987585017,-0.152050580997949
"RCP 6.0","Productivity Only","Productivity","SYC","Seychelles",1972478.25082981,2454395.80825193,172118.093475182,168707.305853532,172888813.649861,154885186.028215,165172.236211149,179300.994160297,1.0427273858268,1.06610636374338,0.623333333333333,0.816623376623377,13.2482428340704,21.301509787141,21.6374720787753,0.382813852813853
"RCP 6.0","Range Shift Only","Range","SYC","Seychelles",2208886.87137182,2690376.39262504,127827.368567647,118598.690827944,115314367.962735,68047793.1379715,165172.236211149,179300.994160297,0.978421966347274,0.780485294284081,0.444761904761905,0.353392572339941,24.13661969381,-14.7268686235929,-46.5593724610017,-0.0804169514695831
"RCP 8.5","Full Adaptation","Full","SYC","Seychelles",2084327.62600538,2249801.70991619,165318.766223953,119202.355282779,169318373.561302,121115056.356515,169764.875013528,120659.483502986,1.0592081199841,1.64664849648368,0.65,0.993220096281019,0.534149196725254,-18.1184094096426,-8.36034644910912,0.558458191519115
"RCP 8.5","No Adaptation","BAU","SYC","Seychelles",2237848.26140397,778611.427005111,145578.944453012,110512.597918509,132164463.377478,20211799.9131418,169764.875013528,120659.483502986,0.960680343065643,0.488183149973561,0.434761904761905,0.0549616740718742,-65.2071393564177,-24.0875125632068,-84.7070843427749,-0.37980023069003
"RCP 8.5","Productivity Only","Productivity","SYC","Seychelles",1736232.29135549,949311.611418238,209698.071607967,113032.042266469,163560566.041675,35280069.6852508,169764.875013528,120659.483502986,0.989025968147866,0.667810023597219,0.544761904761905,0.166963204083358,-57.5792680946712,-22.3568746901092,-73.3059335439614,-0.267798700678547
"RCP 8.5","Range Shift Only","Range","SYC","Seychelles",2276911.67560199,2100418.28105431,129652.390850409,94234.7623440888,116368759.261862,46846170.5907401,169764.875013528,120659.483502986,0.974581513861207,0.960996265948897,0.443333333333333,0.422728816277021,-6.14116616930217,-35.2689616632682,-64.5546394291016,-0.0120330884848837
"RCP 2.6","Full Adaptation","Full","SYR","Syria",87982.7823196675,157251.126525076,5723.43069272253,11713.529154762,4116653.97965738,5886639.37757124,12152.0499091677,11942.2319468817,1.07239804357673,1.23042186956604,0.687769784172662,0.985662898252826,92.5024598170298,71.1476489628073,101.22824448211,0.499331963001028
"RCP 2.6","No Adaptation","BAU","SYR","Syria",81687.853066678,83283.5609455667,6844.1075444206,7900.4964982553,2925354.43656101,2218202.68184044,12152.0499091677,11942.2319468817,1.02207184831761,0.760454868761686,0.486330935251799,0.301079136690647,1.95342124806022,15.4350139441611,-24.1731991816992,-0.185251798561151
"RCP 2.6","Productivity Only","Productivity","SYR","Syria",80551.3483806804,78355.0760563831,8237.72614407644,8993.83712480175,4492680.65755823,3422532.74551264,12152.0499091677,11942.2319468817,1.03280021399056,0.882567053857497,0.620863309352518,0.602158273381295,-4.07989301368281,31.4099327988153,16.9954895973598,0.115827338129496
"RCP 2.6","Range Shift Only","Range","SYR","Syria",83203.9533861465,102790.633429162,6448.19393928836,9134.24899518142,2662698.88918806,3341946.85067368,12152.0499091677,11942.2319468817,1.03916686008046,0.965414276702122,0.497841726618705,0.458787255909558,25.8334373719658,33.4615059143507,14.2407500747979,-0.0275436793422405
"RCP 4.5","Full Adaptation","Full","SYR","Syria",87135.5775095573,151264.436181777,5725.79713173535,10879.5623383321,4122631.6121065,5467653.2227712,12170.0158699809,11129.4673214058,1.06451127849125,1.28070721217653,0.680575539568345,0.985611510791367,87.1929533631351,54.7145130560363,78.1800165309762,0.507913669064748
"RCP 4.5","No Adaptation","BAU","SYR","Syria",80806.6935555737,57224.0797027841,7032.02441931975,6868.93110282758,3068611.9180041,880883.006424042,12170.0158699809,11129.4673214058,1.01121975206352,0.652692936427536,0.477697841726619,0.223021582733813,-29.1839856515983,-2.3192939439188,-71.2937631097715,-0.254676258992806
"RCP 4.5","Productivity Only","Productivity","SYR","Syria",79522.0308545086,54769.7085733927,7591.4356307514,7691.36913947138,4712157.05911473,1764296.99673456,12170.0158699809,11129.4673214058,1.00699625231288,0.762643779376612,0.586330935251799,0.460431654676259,-32.221322066933,9.37631442718183,-42.5050464549421,-0.0172661870503597
"RCP 4.5","Range Shift Only","Range","SYR","Syria",82657.8188357121,96814.6540812689,6384.73493239259,8423.00717305942,2666885.03035628,3078025.93563863,12170.0158699809,11129.4673214058,1.03201645739396,0.980058989614328,0.497841726618705,0.473381294964029,19.810191237049,19.7806871932653,0.306784236198181,-0.00431654676258997
"RCP 6.0","Full Adaptation","Full","SYR","Syria",87122.4657156499,148337.702982695,5709.2919875168,10117.9192940852,4109577.97807237,4970831.31900238,12150.0685521202,10369.6285780778,1.06615709671072,1.29104950469424,0.681402877697842,0.984010174409554,83.1862053767206,46.2627124420991,65.6331139910645,0.505094449846348
"RCP 6.0","No Adaptation","BAU","SYR","Syria",80976.4592686661,56244.7997217619,6917.63411545549,6485.1919424688,3001109.62067074,872579.338620467,12150.0685521202,10369.6285780778,1.01078715036614,0.652931326951013,0.478915724563207,0.215862645471018,-30.5417892684697,-6.25130161221626,-70.9247762024285,-0.263053079092189
"RCP 6.0","Productivity Only","Productivity","SYR","Syria",80621.5479333539,52475.304956927,7119.36973459864,7280.00110881865,4514669.53146526,1707899.0175337,12150.0685521202,10369.6285780778,1.00772160986349,0.771586766800293,0.585524152106886,0.455710029327704,-35.1968393890589,5.23830817466276,-43.0910818528519,-0.0232056952355022
"RCP 6.0","Range Shift Only","Range","SYR","Syria",82421.2937235198,91997.7862180028,6398.5055018443,7714.82657558125,2658405.82188009,2584672.65799576,12150.0685521202,10369.6285780778,1.03266325707159,1.00625419518561,0.496808838643371,0.505082445807793,13.6105320594098,11.5240622273541,-13.876099686819,0.0261667212445862
"RCP 8.5","Full Adaptation","Full","SYR","Syria",86706.0547009965,150573.108086886,5720.19697745824,9864.32350149531,4120442.01793114,4663887.55863675,12170.1075582181,10094.8764376148,1.06340187143085,1.47504054683908,0.68273381294964,0.990225224072795,88.5496108963249,35.3535639438212,41.4450974149542,0.514685655727471
"RCP 8.5","No Adaptation","BAU","SYR","Syria",79858.6151257982,40155.829968696,7287.81955500597,6908.74717675609,3297312.98141385,413647.890114053,12170.1075582181,10094.8764376148,1.00441397887229,0.503051559192685,0.475539568345324,0.0878467691730413,-49.7163456873876,-5.20145120757694,-87.4550007097996,-0.387692799172282
"RCP 8.5","Productivity Only","Productivity","SYR","Syria",73735.2885838755,40033.5725376588,8000.08546398007,6682.58702688677,4239441.97373305,242593.906696325,12170.1075582181,10094.8764376148,0.98851235371498,0.608156087497109,0.556115107913669,0.202025183138469,-49.8694380379681,-8.30471341326605,-92.6426788095711,-0.273514385206855
"RCP 8.5","Range Shift Only","Range","SYR","Syria",82343.5866062905,92327.9731401522,6357.07018690605,7613.00869606726,2668508.54365606,2357036.08759548,12170.1075582181,10094.8764376148,1.03102386087944,1.05531383228972,0.499280575539568,0.52116624453143,15.6142928282835,4.46209100824835,-28.5164586776711,0.0456266761861062
"RCP 2.6","Full Adaptation","Full","TGO","Togo",99023.9553085949,163356.444943195,8270.99312442251,10878.7883587184,5444808.84472927,5303930.25477324,10041.2001154834,12198.267526512,1.08560124080638,1.31997519869386,0.699601787101787,0.986111111111111,84.2249662560253,12.4152809986898,3.88655651693875,0.537451437451437
"RCP 2.6","No Adaptation","BAU","TGO","Togo",88672.2621059796,55100.2085378454,9677.3216791098,8035.30899789194,5105502.0327952,-377112.968749701,10041.2001154834,12198.267526512,0.966224886672428,0.636294001211433,0.448659673659674,0.229166666666667,-37.8608290470919,-16.9676356296229,-107.386403263133,-0.219493006993007
"RCP 2.6","Productivity Only","Productivity","TGO","Togo",82146.3274529242,50507.0049031919,11688.114629766,8608.85561308647,6307131.38346141,65843.0833464596,10041.2001154834,12198.267526512,1.00730458585757,0.798776749920963,0.587062937062937,0.513888888888889,-43.0408070081411,-11.0409274534069,-98.710350462628,0.0652292152292152
"RCP 2.6","Range Shift Only","Range","TGO","Togo",94841.2083491993,92007.4961214798,7896.2304575142,9442.65005275025,3593669.70542062,2399294.62973557,10041.2001154834,12198.267526512,0.999574845727297,0.839936135367832,0.483381895881896,0.395833333333333,3.76130476012219,-2.42496461460127,-53.0057061122746,-0.0528263403263404
"RCP 4.5","Full Adaptation","Full","TGO","Togo",92651.326226655,12457.1111887629,8199.2653261967,1125.93470447127,5374186.29123087,1055667.59548639,10027.3365948196,1157.64993152824,1.05716511333788,1.3177242619243,0.67873445998446,0.980871375815196,-85.5086395522255,-86.8632872151676,-75.9043692083692,0.537082525776346
"RCP 4.5","No Adaptation","BAU","TGO","Togo",85962.3306842524,13920.2876865957,8570.90143411882,619.696293365681,4381157.74853694,507031.184069623,10027.3365948196,1157.64993152824,0.954636236405956,0.704144491139126,0.44378885003885,0.277889526204133,-83.8065259797036,-92.7697652559763,-88.4270046145008,-0.165899323834717
"RCP 4.5","Productivity Only","Productivity","TGO","Togo",83701.3866712576,11119.1865045049,10567.5375819842,1105.49925806236,6479969.81046047,899103.663935822,10027.3365948196,1157.64993152824,1.00486049469462,0.93509006902752,0.601626845376845,0.656492103402216,-87.0650476598329,-87.1017154197852,-79.4779436043801,0.212703253363366
"RCP 4.5","Range Shift Only","Range","TGO","Togo",89271.0086710775,15460.5312591695,7506.46733665303,623.170241806355,3462212.91622556,636082.842065113,10027.3365948196,1157.64993152824,0.977665222661608,0.860127359430184,0.472955516705517,0.417665199968571,-82.0147602605641,-92.7292333648167,-85.4813983295277,-0.0261236500702793
"RCP 6.0","Full Adaptation","Full","TGO","Togo",93513.7923667655,8955.06960125046,8219.16253426305,981.289069726227,5388280.42361079,822801.614786524,10030.1237269937,1007.70655418327,1.05860969687129,1.38319144232245,0.680123348873349,0.975784569217405,-89.6995012694802,-88.6307308352464,-81.3090637812736,0.525046418479254
"RCP 6.0","No Adaptation","BAU","TGO","Togo",86938.2137266528,13088.1700919018,8631.06551095096,542.046809038054,4402142.3280133,507932.986944321,10030.1237269937,1007.70655418327,0.958503039450519,0.749449479783767,0.450738150738151,0.294817973623944,-84.9454347738809,-93.7198158402307,-88.4616863995501,-0.155920177114207
"RCP 6.0","Productivity Only","Productivity","TGO","Togo",85251.8229535855,8693.23336671458,10411.8413498018,978.167883626248,6482513.69333428,814403.376604782,10030.1237269937,1007.70655418327,1.01109602321082,0.942121418836025,0.604399766899767,0.65076522151149,-90.0006763492433,-88.6668930691678,-81.4998399433322,0.200027070773339
"RCP 6.0","Range Shift Only","Range","TGO","Togo",90064.160974718,13398.5466248099,7548.70621433962,541.074245949967,3492268.20488725,512527.344761017,10030.1237269937,1007.70655418327,0.979098773481232,0.943403370316821,0.472955516705517,0.476212587854379,-84.5884265957695,-93.731084009692,-88.3573199916886,0.0254744371162282
"RCP 8.5","Full Adaptation","Full","TGO","Togo",93775.7319588038,10055.637770378,7918.98753185122,964.960067914548,5124398.98893998,811648.065241752,11453.8871279904,1002.64279035899,1.05050858561338,1.6044581171054,0.675201482914249,0.982496120877962,-88.1388408578313,-89.0263608526895,-80.059828283152,0.546405158058276
"RCP 8.5","No Adaptation","BAU","TGO","Togo",84777.8674061309,4391.43476504329,8793.43720857679,869.979364813156,4070416.62813749,345453.962921897,11453.8871279904,1002.64279035899,0.944567608968779,0.547623744691059,0.436090962819686,0.135302270227927,-94.820069318321,-90.1064925560097,-91.5130564145723,-0.30078869259176
"RCP 8.5","Productivity Only","Productivity","TGO","Togo",82048.9893189486,3644.9657888055,10876.4802717587,702.032165226891,6019340.32206417,188094.290160128,11453.8871279904,1002.64279035899,0.986785036506081,0.689841396629894,0.575083279604556,0.293564423554933,-95.700569145784,-92.0164078212538,-95.3789917017366,-0.142526539264753
"RCP 8.5","Range Shift Only","Range","TGO","Togo",87840.6236484071,14349.6294131317,7701.92958545605,570.432255489364,3115488.84325266,535386.108465927,11453.8871279904,1002.64279035899,0.968644693137981,0.993835792755412,0.462834461637653,0.488495201940314,-83.0738495173636,-93.5129774403462,-86.8468965863353,0.052404239120628
"RCP 2.6","Full Adaptation","Full","THA","Thailand",2556405.89242172,2926326.81990312,174754.200721542,171292.180813136,201163604.423922,179629945.445859,174366.210303286,175010.882803583,1.06428569785434,1.19973543847279,0.656744612358043,0.990566037735849,6.14006259956799,12.2569571479534,9.7057217329886,0.545788250022355
"RCP 2.6","No Adaptation","BAU","THA","Thailand",2757042.67383298,2671089.09885131,152589.367434372,114032.442784337,163737991.609096,46431052.3559265,174366.210303286,175010.882803583,0.991482512162321,0.745503425174681,0.444777787713494,0.325471698113208,-3.11760045636759,-25.2684215803032,-71.6430793491257,-0.119306089600286
"RCP 2.6","Productivity Only","Productivity","THA","Thailand",2434572.83186729,2616827.60537479,197615.454752089,161978.058184767,221394681.404704,138270664.862334,174366.210303286,175010.882803583,1.04160802693246,1.08004990196071,0.609561387820799,0.85377358490566,-5.08570541141634,6.15291281971687,-15.5537065628369,0.408995797192167
"RCP 2.6","Range Shift Only","Range","THA","Thailand",2826757.0735478,3149966.51466851,128135.779162319,116572.97958043,128279441.254674,78097221.630235,174366.210303286,175010.882803583,1.00120583510476,0.831546476603614,0.448077438969865,0.386792452830189,14.2516416073195,-23.6034714996982,-52.3035424688227,-0.057985334883305
